POS Opening Entry Detail,Detalle de entrada de apertura de punto de venta,
POS Payment Method,Método de pago POS,
POS Profile,Perfil de POS,
POS Profile User,Usuario de Perfil POS,
POS Register,Registro POS,
POS Search Fields,Campos de búsqueda en el TPV,
POS Setting,Ajuste del TPV,
POS Settings,Configuración de POS,
POS Transactions,Transacciones POS,
POS-CLO-,POS-CLO-,
PSOA Cost Center,Centro de costos de PSOA,
PSOA Project,Proyecto PSOA,
PU-SSP-.YYYY.-,PU-SSP-.YYYY.-,
PUR-ORD-.YYYY.-,PUR-ORD-.YYYY.-,
PUR-RFQ-.YYYY.-,PUR-RFQ-.YYYY.-,
PUR-SQTN-.YYYY.-,PUR-SQTN-.YYYY.-,
Package Weight Details,Detalles del peso del paquete,
Packed Item,Artículo Empacado,
Packed Items,Productos Empacados,
Packed Qty,Cantidad empaquetada,
Packing List,Lista de Embalaje,
Packing Slip,Lista de embalaje,
Packing Slip Item,Lista de embalaje del producto,
Packing Unit,Unidad de Embalaje,
Page Break,Salto de Página,
Page Break After Each SoA,Salto de página después de cada SoA,
Paid,Pagado,
Paid Amount,Cantidad Pagada,
Paid Amount (Company Currency),Monto pagado (Divisa por defecto),
Paid Amount After Tax,Importe pagado después de impuestos,
Paid Amount After Tax (Company Currency),Importe pagado después de impuestos (moneda de la empresa),
Paid From Account Type,Pagado desde tipo de cuenta,
Paid Loan,Préstamo Pagado,
Paid To Account Type,Tipo de cuenta pagada,
Pallets,Palés,
Parameter,Parámetro,
Parameter Group,Grupo de parámetros,
Parameter Group Name,Nombre del grupo de parámetros,
Parameter Name,Nombre del Parámetro,
Parameters,Parámetros,
Parcel Template,Plantilla de paquete,
Parcel Template Name,Nombre de la plantilla de parcela,
Parcels,Paquetes,
Parent,Principal,
Parent Account,Cuenta principal,
Parent Batch,Lote padre,
Parent Company,Empresa Matriz,
Parent Cost Center,Centro de costos principal,
Parent Customer Group,Categoría principal de cliente,
Parent Department,Departamento de Padres,
Parent Detail docname,Detalle principal docname,
Parent Document,Documento Principal,
Parent Item,Producto padre / principal,
Parent Item Group,Grupo principal de productos,
Parent Location,Ubicación Padre,
Parent Procedure,Procedimiento para padres,
Parent Row No,Número de fila principal,
Parent Sales Person,Persona encargada de ventas,
Parent Supplier Group,Grupo de Proveedores Primarios,
Parent Task,Tarea Padre,
Parent Territory,Territorio principal,
Parent Warehouse,Almacén Padre,
Partial Material Transferred,Material parcial transferido,
Partial Success,Éxito Parcial,
"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ","Se puede reservar un stock parcial. Por ejemplo, si tiene un pedido de venta de 100 unidades y el stock disponible es de 90 unidades, se creará una entrada de reserva de stock para 90 unidades.",
Partially Completed,Parcialmente completado,
Partially Delivered,Entregado parcialmente,
Partially Depreciated,Despreciables Parcialmente,
Partially Fulfilled,Parcialmente Cumplido,
Partially Ordered,Parcialmente ordenado,
Partially Paid,Parcialmente pagado,
Partially Received,Parcialmente recibido,
Partially Reconciled,Parcialmente reconciliado,
Partially Reserved,Parcialmente reservado,
Partly Billed,Parcialmente facturado,
Partly Delivered,Parcialmente entregado,
Partly Paid,Pagado parcialmente,
Partly Paid and Discounted,Parcialmente pagado y descontado,
Partner Type,Tipo de socio,
Partner website,Sitio web de colaboradores,
Partnership,Asociación,
Party,Tercero,
Party Account,Cuenta asignada,
Party Account Currency,Divisa de la cuenta de tercero/s,
Party Account No. (Bank Statement),Número de cuenta de la Entidad(extracto bancario),
Party Balance,Saldo de tercero/s,
Party Bank Account,Cuenta bancaria del partido,
Party Details,Party Details,
Party IBAN (Bank Statement),IBAN del destinatario (extracto bancario),
Party Information,Información del partido,
Party Item Code,Código de artículo de la Entidad,
Party Link,Enlace de la Entidad,
Party Name,Nombre de Parte,
Party Name/Account Holder (Bank Statement),Nombre de la Entidad/titular de la cuenta (extracto bancario),
Party Specific Item,Producto específico de la Parte,
Party Type,Tipo de entidad,
Party User,Usuario Tercero,
Passed,Aprobado,
Passport Details,Datos del pasaporte,
Passport Number,Número de pasaporte,
Past Due Date,Fecha de vencimiento anterior,
Path,Camino,
Pause,Pausa,
Pause SLA On Status,Pausar SLA en estado,
Paused,Pausado,
Pay,Pagar,
Pay To / Recd From,Pagar a / Recibido de,
Payable,Pagadero,
Payables,Cuentas por pagar,
Payer Settings,Configuración del pagador,
Payment,Pago,
Payment Account,Cuenta de pagos,
Payment Amount,Importe Pagado,
Payment Amount (Company Currency),Importe del pago (moneda de la empresa),
Payment Channel,Canal de pago,
Payment Deductions or Loss,Deducciones de Pago o Pérdida,
Payment Document,Documento de pago,
Payment Due Date,Fecha de pago,
Payment Entries,Entradas de Pago,
Payment Entry,Entrada de pago,
Payment Entry Deduction,Deducción de Entrada de Pago,
Payment Entry Reference,Referencia de Entrada de Pago,
Payment From / To,Pago de / a,
Payment Gateway,Pasarela de Pago,
Payment Gateway Account,Cuenta de Pasarela de Pago,
Payment Gateway Details,Detalles de Pasarela de Pago,
Payment Ledger,Libro de pagos,
Payment Ledger Entry,Entrada de libro mayor de pagos,
Payment Limit,Límite de pago,
Payment Methods,Métodos de pago,
Payment Order,Orden de Pago,
Payment Order Reference,Referencia de Orden de Pago,
Payment Order Status,Estado de la orden de pago,
Payment Order Type,Tipo de orden de pago,
Payment Ordered,Pago Ordenado,
Payment Period Based On Invoice Date,Periodos de pago según facturas,
Payment Plan,Plan de Pago,
Payment Reconciliation,Conciliación de pagos,
Payment Reconciliation Allocation,Asignación de conciliación de pagos,
Payment Reconciliation Invoice,Factura para reconciliación de pago,
Payment Reconciliation Payment,Pago para reconciliación de saldo,
Payment Reference,Referencia de Pago,
Payment References,Referencias del Pago,
Payment Request,Solicitud de pago,
Payment Request Outstanding,Solicitud de pago pendiente,
Payment Request Type,Tipo de Solicitud de Pago,
Payment Request created from Sales Order or Purchase Order will be in Draft status. When disabled document will be in unsaved state.,"La solicitud de pago creada a partir de una orden de venta o una orden de compra estará en estado de borrador. Si está deshabilitada, el documento estará en estado de no guardado.",
Payment Schedule,Calendario de Pago,
Payment Term,Plazo de pago,
Payment Term Name,Nombre del Término de Pago,
Payment Term Outstanding,Plazo de pago pendiente,
Payment Terms,Términos de pago,
Payment Terms Status for Sales Order,Estado de las condiciones de pago de la orden de venta,
Payment Terms Template,Plantilla de Términos de Pago,
Payment Terms Template Detail,Detalle de Plantilla de Condiciones de Pago,
Payment Terms from orders will be fetched into the invoices as is,Las condiciones de pago de los pedidos se reflejarán en las facturas tal como están.,
Payment Type,Tipo de pago,
Payments,Pagos.,
Payroll Cost Center,Centro de costos de nómina,
Payroll Entry,Entrada de Nómina,
Payslip,Recibo de Sueldo,
Pending,Pendiente,
Pending Amount,Monto pendiente,
Pending Qty,Cantidad pendiente,
Pending Review,Pendiente de revisar,
Pending SO Items For Purchase Request,A la espera de la orden de compra (OC) para crear solicitud de compra (SC),
Per Month,Por Mes,
Per Received,Por recibido,
Per Transferred,Por transferido,
Per Week,Por Semana,
Per Year,Por Año,
Percentage,Porcentaje,
Percentage (%),Porcentaje (%),
Percentage Allocation,Porcentaje de asignación,
Percentage you are allowed to order beyond the Blanket Order quantity.,Porcentaje que se le permite pedir más allá de la cantidad del pedido general.,
Percentage you are allowed to sell beyond the Blanket Order quantity.,Porcentaje que se le permite vender más allá de la cantidad del pedido general.,
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,"Porcentaje que se le permite transferir más contra la cantidad solicitada. Por ejemplo: si ha pedido 100 unidades. y su asignación es del 10%, entonces puede transferir 110 unidades.",
Period Closing Settings,Configuración de cierre de período,
Period Closing Voucher,Cierre de período,
Period Details,Detalles del periodo,
Period End Date,Fecha de Finalización del Período,
Period Name,Nombre del Período,
Period Score,Puntuación del Período,
Period Settings,Configuraciones de período,
Period Start Date,Fecha de Inicio del Período,
Period To Date,Período hasta la fecha,
Period_from_date,Periodo_desde_fecha,
Periodicity,Periodo,
Permanent Address,Dirección permanente,
Permanent Address Is,La dirección permanente es,
Personal,Personal,
Personal Email,Correo electrónico personal,
Petrol,Gasolina,
Phone,Teléfono,
Phone Ext.,Extensión telefónica,
Phone No,Teléfono No.,
Phone Number,Número de teléfono,
Pick List,Lista de selección,
Pick List Item,Seleccionar elemento de lista,
Pick Manually,Seleccionar manualmente,
Pick Serial / Batch Based On,Selección de serie / lote basada en,
Pick Serial / Batch No,Seleccione el número de serie/lote,
Picked Qty,Cantidad elegida,
Picked Qty (in Stock UOM),Cantidad seleccionada (en stock UdM),
Pickup,Recogida,
Pickup Contact Person,Persona de contacto para la recogida,
Pickup Date,Fecha de recogida,
Pickup From,Recoger de,
Pickup Type,Tipo de recogida,
Pickup from,Recoger de,
Pickup to,Recogida a,
Place of Issue,Lugar de emisión.,
Plaid Access Token,Token de acceso a cuadros,
Plaid Client ID,ID de cliente a cuadros,
Plaid Environment,Ambiente a cuadros,
Plaid Secret,Secreto a cuadros,
Plaid Settings,Configuración de cuadros,
Plan,Plan,
Plan Name,Nombre del Plan,
Plan material for sub-assemblies,Plan de materiales para los subconjuntos,
Plan operations X days in advance,Planifique las operaciones con X días de anticipación,
Plan time logs outside Workstation working hours,Planifique registros de tiempo fuera del horario laboral de la estación de trabajo,
Plan to Request Qty,Plan para solicitar cantidad,
Planned,Planificado,
Planned End Date,Fecha de finalización planeada,
Planned End Time,Tiempo de finalización planeado,
Planned Operating Cost,Costos operativos planeados,
Planned Qty,Cantidad planificada,
Planned Quantity,Cantidad planificada,
Planned Start Date,Fecha prevista de inicio,
Planned Start Time,Hora prevista de inicio,
Planning,Planificación,
Plans,Planes,
Plant Dashboard,Panel de control de la planta,
Plant Floor,Planta,
Point Of Sale,Punto de venta,
Policy No,N° de Política,
Policy number,Número de Póliza,
Portal,Portal,
Portal User,Usuario del portal,
Portal Users,Usuario del Portal,
Portrait,Retrato,
Post Description Key,Clave de Descripción de Publicación,
Post Graduate,Postgrado,
Post Route Key,Publicar clave de ruta,
Post Route Key List,Publicar lista de claves de ruta,
Post Route String,Publicar cadena de ruta,
Post Title Key,Clave de título de publicación,
Posting Date,Fecha de Contabilización,
Posting Datetime,Fecha y hora de publicación,
Posting Time,Hora de Contabilización,
Potential Sales Deal,Potenciales acuerdos de venta,
Prefered Contact Email,Correo electrónico de contacto preferida,
Prefered Email,Correo electrónico  preferido,
Prevdoc DocType,DocType Previo,
Prevent POs,Prevenga las OCs,
Prevent Purchase Orders,Evitar Órdenes de Compra,
Prevent RFQs,Evitar las Solicitudes de Presupuesto (RFQs),
Preventive,Preventivo,
Preventive Action,Acción preventiva,
Preventive Maintenance,Mantenimiento Preventivo,
Preview,Vista Previa,
Preview Email,Vista previa del correo electrónico,
Previous Work Experience,Experiencia laboral previa,
Price,Precio,
Price Discount Scheme,Esquema de descuento de precio,
Price Discount Slabs,Losas de descuento de precio,
Price List,Lista de precios,
Price List Country,Lista de precios del país,
Price List Currency,Divisa de la lista de precios,
Price List Defaults,Lista de precios por defecto,
Price List Exchange Rate,Tipo de cambio para la lista de precios,
Price List Name,Nombre de la lista de precios,
Price List Rate,Tarifa de la lista de precios,
Price List Rate (Company Currency),Tarifa de la lista de precios (Divisa por defecto),
Price Not UOM Dependent,Precio no dependiente de UOM,
Price or Product Discount,Precio o descuento del producto,
Pricing Rule,Regla de precios,
Pricing Rule Brand,Marca de regla de precios,
Pricing Rule Detail,Detalle de la regla de precios,
Pricing Rule Help,Ayuda de regla de precios,
Pricing Rule Item Code,Código de artículo de regla de precios,
Pricing Rule Item Group,Grupo de elementos de regla de precios,
Pricing Rules,Reglas de precios,
Primary Address,Dirección Primaria,
Primary Address and Contact,Dirección principal y Contacto,
Primary Contact,Contacto Principal,
Primary Contact Email,Correo electrónico de contacto principal,
Primary Party,Entidad Primaria,
Primary Role,Rol principal,
Primary Settings,Ajustes Primarios,
Print Format,Formatos de Impresión,
Print Heading,Imprimir Encabezado,
Print Language,Lenguaje de impresión,
Print Preferences,Preferencias de impresión,
Print Settings,Ajustes de Impresión,
Print Without Amount,Imprimir sin importe,
Printing Details,Detalles de impresión,
Printing Settings,Ajustes de impresión,
Priorities,Prioridades,
Priority,Prioridad,
Probability,Probabilidad,
Probability (%),Probabilidad (%),
Problem,Problema,
Procedure,Procedimiento,
Process Deferred Accounting,Proceso de contabilidad diferida,
Process Description,Descripción del proceso,
Process Loss,Pérdida por Proceso,
Process Loss Qty,Cantidad de pérdida de proceso,
Process Loss Report,Informe de pérdidas de proceso,
Process Owner,Dueño del proceso,
Process Owner Full Name,Nombre completo del propietario del proceso,
Process Payment Reconciliation,Proceso de conciliación de pagos,
Process Payment Reconciliation Log,Registro de conciliación de procesos de pago,
Process Payment Reconciliation Log Allocations,Asignaciones del registro de conciliación de pagos del proceso,
